0.01,0.43542720311609023
0.02,0.43542720311609023
0.03,0.43542720311609023
0.04,0.43542720311609023
0.05,0.43542720311609023
0.060000000000000005,0.43542720311609023
0.06999999999999999,0.43542720311609023
0.08,0.43542720311609023
0.09,0.43542720311609023
0.09999999999999999,0.42725916899084326
0.11,0.41908481724852475
0.12,0.41094605490337127
0.13,0.4028847889696192
0.14,0.39494292646150525
0.15,0.38716237439326595
0.16,0.37958503977913755
0.16999999999999998,0.37225282963335693
0.18,0.36457789593942747
0.19,0.3558614856940742
0.2,0.3464694003189959
0.21,0.3367770755834484
0.22,0.3271599472566877
0.23,0.31799345110796984
0.24,0.3096530229065511
0.25,0.30251409842168736
0.26,0.2969911612014979
0.27,0.29369438429906325
0.28,0.292355834378305
0.29000000000000004,0.292498272549854
0.3,0.293644459924341
0.31,0.29531715761239685
0.32,0.2970391267246522
0.32999999999999996,0.298333128371738
0.33999999999999997,0.2987219236642848
0.35,0.29804879305762766
0.36,0.29687496436618355
0.37,0.2953926692508166
0.38,0.2937754491258429
0.39,0.2921968454055785
0.4,0.2908303995043396
0.41000000000000003,0.28984965283644204
0.42000000000000004,0.2894281468162022
0.43000000000000005,0.28973869074073916
0.44000000000000006,0.2908485760716209
0.44999999999999996,0.29261035882793884
0.45999999999999996,0.29485049759537674
0.47,0.2973954509596189
0.48,0.3000716775063487
0.49,0.3027056358212505
0.5,0.305123784490008
0.51,0.3071525820983052
0.52,0.3087155458326664
0.53,0.31004274885044164
0.54,0.3111954294421307
0.55,0.31221697296131257
0.56,0.3131507647615664
0.57,0.31404019019647106
0.58,0.3149286346196056
0.59,0.315859483384549
0.6,0.3168741499811275
0.61,0.31786503067422917
0.62,0.3187810771532995
0.63,0.31966567477191743
0.64,0.32056220888366194
0.65,0.32151406484211204
0.66,0.3225646280008468
0.6699999999999999,0.32375728371344514
0.6799999999999999,0.3251354173334863
0.69,0.3267376956553622
0.7,0.3285372411380403
0.71,0.3304599458491667
0.72,0.33243072263489004
0.73,0.33437448434135925
0.74,0.33621614381472315
0.75,0.3378806139011304
0.76,0.3392928074467298
0.77,0.34037770101660625
0.78,0.34124619154683256
0.79,0.3420407414353576
0.7999999999999999,0.3427529692793344
0.8099999999999999,0.34337449367591555
0.82,0.3438969332222537
0.83,0.34431190651550153
0.84,0.34461103215281175
0.85,0.3447859287313371
0.86,0.34485063370457275
0.87,0.34495389729058146
0.88,0.34512358085434075
0.89,0.3453584665798458
0.9,0.34565733665109166
0.91,0.3460189732520735
0.92,0.3464421585667862
0.9299999999999999,0.3469256747792249
0.94,0.3474683040733847
0.95,0.3480688286332606
0.96,0.34872603064284774
0.97,0.34943869228614105
0.98,0.3502055957471357
0.99,0.3510255232098268
1,0.35189725685820916
1.01,0.35281957887627824
1.02,0.3537912714480288
1.03,0.3548111167574559
1.04,0.3558778969885547
1.05,0.35699039432532026
1.06,0.35814739095174775
1.07,0.35934766905183185
1.08,0.36059001080956804
1.09,0.36187319840895116
1.1,0.3631960140339763
1.11,0.3645572398686387
1.12,0.3659556580969331
1.1300000000000001,0.36739005090285465
1.1400000000000001,0.3688592004703987
1.1500000000000001,0.37036188898356004
1.1600000000000001,0.37189689862633374
1.1700000000000002,0.3734630115827149
1.1800000000000002,0.37505901003669867
1.1900000000000002,0.37668367617228005
1.2000000000000002,0.37833579217345403
1.2100000000000002,0.3800141402242157
1.2200000000000002,0.3817175025085603
1.2300000000000002,0.3834446612104826
1.2400000000000002,0.38519439851397774
1.25,0.386965496603041
1.26,0.38875673766166724
1.27,0.3905669038738515
1.28,0.392394777423589
1.29,0.3942391404948746
1.3,0.39609877527170356
1.31,0.39797246393807073
1.32,0.3998589886779715
1.33,0.4017571316754005
1.34,0.40366567511435314
1.35,0.40558340117882435
1.36,0.40750909205280916
1.37,0.4094415299203027
1.3800000000000001,0.41137949696529996
1.3900000000000001,0.413321775371796
1.4000000000000001,0.415267147323786
1.4100000000000001,0.41721439500526486
1.4200000000000002,0.4191623006002278
1.4300000000000002,0.42110964629266984
1.4400000000000002,0.42305521426658593
1.4500000000000002,0.42499778670597127
1.4600000000000002,0.4269361457948208
1.4700000000000002,0.42886907371712973
1.4800000000000002,0.4307953526568927
1.4900000000000002,0.43271376479810536
1.5,0.43462309232476254
1.51,0.4365221174208592
1.52,0.43840962227039043
1.53,0.4402843890573515
1.54,0.44214519996573726
1.55,0.4439908371795427
1.56,0.44582008288276315
1.57,0.44763171925939343
1.58,0.4494245284934286
1.59,0.451197292768864
1.6,0.45294879426969437
1.61,0.45467781517991496
1.62,0.4563831376835208
1.6300000000000001,0.4580635439645068
